Jahr,Positionen,Kalender_Jahr,value
2020,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2019,8.96397978067398e-09
2020,II Nichtversicherungstechnische Rechnung,2019,
2020,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2019,198196.87
2020,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2019,0.0
2020,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2019,-281132.98
2020,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2019,0.0
2020,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2019,49999.999999991
2020,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2019,0.0
2020,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2019,0.0
2020,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2019,0.0
2020,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2019,
2020,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2019,49999.999999991
2020,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2019,-8.96397978067398e-09
2021,I Versicherungstechnische Rechnung,2019,
2021,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2019,36716124.74
2021,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2019,291738.97
2021,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2019,37007863.71
2021,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2019,0.0
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2019,181722.2
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2019,0.0
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2019,0.0
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2019,23935480.79
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2019,361497.62
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2019,281062.55
2021,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2019,24578040.96
2021,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2019,0.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2019,1646780.3
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2019,0.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2019,21730.79
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2019,0.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2019,519.88
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2019,4583.09
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2019,0.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> f)_real. Gewinn MetallRente 54b son. vt. Ergeb.,2019,49475.12
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> g)_Erträge Fonds MetallRente 54b,2019,190333.9
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2019,266642.78
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2019,0.0
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2019,-16736438.74
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2019,-407681.87
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2019,-17144120.61
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2019,-297517.51
2021,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2019,-17441638.12
2021,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2019,0.0
2021,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2019,-42948810.34
2021,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2019,-42948810.34
2021,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2019,0.0
2021,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2019,-71930.74
2021,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2019,0.0
2021,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2019,-598308.84
2021,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2019,-884369.74
2021,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2019,-1482678.58
2021,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2019,0.0
2021,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2019,-1344640.89
2021,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2019,-63416.11
2021,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2019,-7959.71
2021,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2019,-1416016.71
2021,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2019,0.0
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2019,-8398.04
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2019,0.0
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2019,-6973.74
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2019,-88586.53
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2019,0.0
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2019,0.0
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2019,-41903.71
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2019,-4678.4
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2019,-980.64
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2019,-35518.29
2021,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2019,-178641.31
2021,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2019,0.0
2021,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2019,132936.109999991
2021,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2019,8.96397978067398e-09
2021,II Nichtversicherungstechnische Rechnung,2019,
2021,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2019,198196.87
2021,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2019,0.0
2021,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2019,-281132.98
2021,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2019,0.0
2021,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2019,49999.999999991
2021,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2019,0.0
2021,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2019,0.0
2021,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2019,0.0
2021,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2019,
2021,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2019,49999.999999991
2021,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2019,-8.96397978067398e-09
2022,I Versicherungstechnische Rechnung,2019,
2022,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2019,36716124.74
2022,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2019,291738.97
2022,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2019,37007863.71
2022,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2019,0.0
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2019,181722.2
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2019,0.0
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2019,0.0
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2019,23935480.79
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2019,361497.62
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2019,281062.55
2022,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2019,24578040.96
2022,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2019,0.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2019,1646780.3
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2019,0.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2019,21730.79
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2019,0.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2019,519.88
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2019,4583.09
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2019,0.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> f)_real. Gewinn MetallRente 54b son. vt. Ergeb.,2019,49475.12
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> g)_Erträge Fonds MetallRente 54b,2019,190333.9
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2019,266642.78
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2019,0.0
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2019,-16736438.74
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2019,-407681.87
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2019,-17144120.61
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2019,-297517.51
2022,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2019,-17441638.12
2022,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2019,0.0
2022,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2019,-42948810.34
2022,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2019,-42948810.34
2022,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2019,0.0
2022,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2019,-71930.74
2022,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2019,0.0
2022,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2019,-598308.84
2022,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2019,-884369.74
2022,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2019,-1482678.58
2022,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2019,0.0
2022,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2019,-1344640.89
2022,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2019,-63416.11
2022,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2019,-7959.71
2022,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2019,-1416016.71
2022,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2019,0.0
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2019,-8398.04
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2019,0.0
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2019,-6973.74
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2019,-88586.53
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2019,0.0
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2019,0.0
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2019,-41903.71
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2019,-4678.4
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2019,-980.64
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2019,-35518.29
2022,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2019,-178641.31
2022,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2019,0.0
2022,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2019,132936.109999991
2022,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2019,8.96397978067398e-09
2022,II Nichtversicherungstechnische Rechnung,2019,
2022,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2019,198196.87
2022,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2019,0.0
2022,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2019,-281132.98
2022,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2019,0.0
2022,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2019,49999.999999991
2022,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2019,0.0
2022,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2019,0.0
2022,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2019,0.0
2022,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2019,
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2019,49999.999999991
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2019,-8.96397978067398e-09
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Funktionsbereichskosten,2019,
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Nettoverzinsung,2019,
2023,I Versicherungstechnische Rechnung,2019,
2023,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2019,36716124.74
2023,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2019,291738.97
2023,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2019,37007863.71
2023,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2019,0.0
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2019,181722.2
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2019,0.0
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2019,0.0
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2019,23935480.79
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2019,361497.62
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2019,281062.55
2023,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2019,24578040.96
2023,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2019,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2019,1646780.3
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2019,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2019,21730.79
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2019,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2019,519.88
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2019,4583.09
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2019,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> f)_real. Gewinn MetallRente 54b son. vt. Ergeb.,2019,49475.12
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> g)_Erträge Fonds MetallRente 54b,2019,190333.9
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2019,266642.78
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2019,0.0
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2019,-16736438.74
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2019,-407681.87
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2019,-17144120.61
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2019,-297517.51
2023,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2019,-17441638.12
2023,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2019,0.0
2023,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2019,-42948810.34
2023,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2019,-42948810.34
2023,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2019,0.0
2023,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2019,-71930.74
2023,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2019,0.0
2023,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2019,-598308.84
2023,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2019,-884369.74
2023,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2019,-1482678.58
2023,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2019,0.0
2023,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2019,-1344640.89
2023,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2019,-63416.11
2023,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2019,-7959.71
2023,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2019,-1416016.71
2023,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2019,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2019,-8398.04
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2019,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2019,-6973.74
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2019,-88586.53
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2019,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2019,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2019,-41903.71
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2019,-4678.4
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2019,-980.64
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2019,-35518.29
2023,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2019,-178641.31
2023,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2019,0.0
2023,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2019,132936.109999991
2023,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2019,8.96397978067398e-09
2023,II Nichtversicherungstechnische Rechnung,2019,
2023,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2019,198196.87
2023,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2019,0.0
2023,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2019,-281132.98
2023,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2019,0.0
2023,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2019,49999.999999991
2023,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2019,0.0
2023,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2019,0.0
2023,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2019,0.0
2023,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2019,
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2019,49999.999999991
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2019,-8.96397978067398e-09
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Funktionsbereichskosten,2019,
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Nettoverzinsung,2019,
