"Jahr";"KennZahlen_1";"KennZahlen_2";"KennZahlen_3";"KennZahlen_4";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 PLAN 2015-17";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 PLAN 2016-18";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2017;"A. Eigenkapital";"I. Gezeichnetes Kapital";;;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;;;;;;;;3e+06;3e+06;3e+06;3e+06;;3e+06;3e+06;3e+06;;;;;;;;;;;;;;;;;;;;;;;
2017;"A. Eigenkapital";"II. Kapitalrücklage";;;14714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;;;;;;;;16714868,56;16714868,56;16714868,56;16714868,56;;16714868,56;16714868,56;16714868,56;;;;;;;;;;;;;;;;;;;;;;;
2017;"A. Eigenkapital";"III. Gewinnrücklagen – andere Gewinnrücklagen";;;340787,48;340787,48;790787,48;1290787,48;1900787,48;2260787,48;3250787,48;3730787,48;4360787,48;3420787,47999998;3460787,47999999;3500787,47999998;3540787,47999998;3580787,47999998;3620787,47999996;4500787,47999996;5400787,47999996;6120787,47999996;6860787,47999996;7650787,47999996;8470787,47999996;9300787,47999996;10130787,48;10950787,48;11770787,48;12580787,48;13380787,48;14170787,48;14940787,48;15700787,48;22433001,6366809;19392569,5995812;16352137,5624816;13311705,5253819;10271273,4882822;7230841,45118259;4190409,41408292;1149977,37698326;-1890454,6601164;-4930886,69721606;;;;;;;;4360787,48;4050787,47999999;4360787,48;4360787,48;;3420787,48;3420787,48;3420787,48;;;;;;;;;;;;;;;;;;;;;;;
2017;"A. Eigenkapital";"IV. Jahresüberschuss";;;0;450000;5e+05;610000;360000;990000;480000;630000;-940000;40000,0000000001;40000;40000;40000;40000;880000;899999,999999999;720000;740000;790000;819999,999999999;830000;830000;820000;820000;810000;8e+05;790000;770000;760000;6732214,15668093;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;;;;;;;;170000;150000;30000;3e+05;;440000;1e+05;1e+05;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";;;;214441439,5;258442318,4;304538548,99;351153526,35;398398637,54;447985451,63;501022225,18;552311356,46;601706994,09;647039856,273744;690029403,371812;737630677,074366;782509711,606612;827197635,606667;17243177,0192808;25399793,4797677;31965006,4497135;38688720,7518238;45832186,081907;53255685,6912564;60733138,4632835;68219851,9445509;75690695,6003643;83105801,7031415;90436788,9741351;97670461,3028807;104791684,560068;111792530,233997;118650878,642669;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;;;;;;;;577725300,29;603561677,362307;563952401,49;591759647,44;;612626787,23;625071706,01;636813877,24;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";"I. Beitragsüberträge";;;5633170,29;5430300,51;5724904,5;5355230,82;5359603,04;5274075,78;5223348,21;5217833,93;4874607,72;4864806,31002297;4829256,61684699;4785527,73501645;4730877,22034517;4647638,42911279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;4514104,03;5228565,98942051;5339667,31;3688099,4;;4989781,98;4204173,55;3441746,21;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";"II. Deckungsrückstellung";;;204012281,94;246348294,81;290559676,26;335267597,34;382107278,26;428236003,13;479744334,69;527535831,47;577480284,11;627130391,02713;675236065,502547;722804322,822429;767551143,979313;812220597,487897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;552193752,41;582766398,23744;538817123,95;565826569,54;;587768915,79;599770623,33;611689198,19;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";"III. Rückstellung für noch nicht abgewickelte Versicherungsfälle";;;525012,73;400891,75;529305,92;909495,52;1176788,07;1067620,79;908921,94;748384,83;884194,62;1010000;1010000;1010000;1010000;1010000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;675508,15;916000;628010,88;659994,44;;860454,23;844282,89;884370,23;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";"IV. Rückstellung für erfolgsabhängige Beitragsrückerstattung Bruttobetrag";;;4270974,54;6262831,33;7724662,31;9621202,67;9754968,17;13407751,93;15145620,34;18809306,23;18467907,64;14034658,936591;8954081,25241839;9030826,51692005;9217690,40695385;9319399,68965717;17243177,0192808;25399793,4797677;31965006,4497135;38688720,7518238;45832186,081907;53255685,6912564;60733138,4632835;68219851,9445509;75690695,6003643;83105801,7031415;90436788,9741351;97670461,3028807;104791684,560068;111792530,233997;118650878,642669;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;;;;;;;;20341935,7;14650713,1354468;19167599,35;21584984,06;;19007635,23;20252626,24;20798562,61;;;;;;;;;;;;;;;;;;;;;;;
2017;"C. Versicherungstechnische Rückstellungen im Bereich der Lebensversicherung, soweit das Anlagerisiko von den Versicherungsnehmern getragen wird";;;;2739774,82;3979517,74;5145460,41;5280078,14;6366473,71;7181031,93;8489100,12;9108365,01;10213710;11833922,2819346;13241086,0097566;14693133,3464431;16189827,953956;17740946,5451012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;9049854,08;11672514,0815429;8948608,92;9527442,52;;10213710;10591043,23;10759601,55;;;;;;;;;;;;;;;;;;;;;;;
2017;"D. Andere Rückstellungen";;;;56884;66935,07;168905,3;47201,36;524085,06;52156,17;907237,69;1134742,16;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;238879,46;;;;;;;;264613,22;928411,58;1164164,16;290457,22;;265600,62;255796,98;8464,14;;;;;;;;;;;;;;;;;;;;;;;
2017;"E. Andere Verbindlichkeiten";;;;1728003,88;2348256,53;1333954,9;1548482,51;3930809,53;2244580,09;15590692,88;2169730,5;2144574,63;2151924,15437328;2159219,90450344;2166418,32984494;2173474,51146422;2180361,37690295;12658751,3794467;20278591,1477104;24477682,421961;25290492,9488941;26082361,175866;26734051,7764114;27441853,9581161;28132620,9748539;28793640,5932753;29474848,1772191;30104914,6109528;30707546,3238565;31272796,2830096;31805818,0081205;32298442,3961332;34019360,0992287;3968434,2;3968434,2;3968434,2;3968434,2;3968434,2;3968434,2;3968434,2;3968434,2;3968434,2;3968434,2;;;;;;;;1811433,43;21107553,2370995;1791874,98;6747564,59;;2241758,61;1823788,8;1634936,29;;;;;;;;;;;;;;;;;;;;;;;
2017;"E. Andere Verbindlichkeiten";"I. Verbindlichkeiten aus dem selbst abgeschlossenen Versicherungsgeschäft gegenüber Versicherungsnehmern";;;582906,61;670259,91;998185,84;1039177,64;1283127,95;1660200,9;1345378,92;1510800,1;1244352,1;1251701,62437328;1258997,37450344;1266195,79984494;1273251,98146422;1280138,84690295;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;968434,2;;;;;;;;1198655,78;1362239,27709954;1185438,37;1087983,61;;1217565,38;1250391,95;1306351,94;;;;;;;;;;;;;;;;;;;;;;;
2017;"E. Andere Verbindlichkeiten";"II. Sonstige Verbindlichkeiten";;;1145097,27;1677996,62;335769,06;509304,87;2647681,58;584379,19;14245313,96;658930,4;900222,53;900222,53;900222,53;900222,53;900222,53;900222,53;11690317,1794467;19310156,9477104;23509248,221961;24322058,7488941;25113926,975866;25765617,5764114;26473419,7581161;27164186,7748539;27825206,3932754;28506413,9772191;29136480,4109528;29739112,1238565;30304362,0830096;30837383,8081205;31330008,1961332;33050925,8992287;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;;;;;;;;612777,65;19745313,96;606436,61;5659580,98;;1024193,23;573396,85;328584,35;;;;;;;;;;;;;;;;;;;;;;;
2017;"F. Rechnungsabgrenzungsposten";;;;830,89;7950,03;23836,74;13788,11;12808,6;11831,74;10854,87;9576,85;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;8630,72;;;;;;;;9106,37;10854,87;9341,62;8868,54;;8398,07;8162,82;7924,99;;;;;;;;;;;;;;;;;;;;;;;
2017;"Summe der Passiva";;;;237022589,13;285350633,81;332216362,38;379658732,51;431208470,48;480440707,6;549465766,78;588809427,02;637448444,94;684448868,930052;728892875,506072;777993394,970654;824416180,292032;870702109,748671;54365094,6187274;71041550,847478;82525855,0916745;90802379,9207179;99527713,477773;108422903,687668;117438158,6414;126445639,139405;135397502,41364;144313816,100361;153084869,805088;161721173,846737;170197647,063078;178501514,462117;186612487,258802;195069198,46932;161977840,532992;158937408,495892;155896976,458793;152856544,421693;149816112,384593;146775680,347494;143735248,310394;140694816,273294;137654384,236195;134613952,199095;;;;;;;;613105963,43;661196667,170949;599972047,21;632709636,35;;648931910,57;660986153,88;672460460,25;;;;;;;;;;;;;;;;;;;;;;;
2018;"Annahmen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Aktionärsquote";;;;;;0,12;;0,12;0,12;0,1;0,1;0,1;0,1;0,76349631991415;0;0;0;0;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"VN Quote";;;;;;0,88;;0,88;0,88;0,9;0,9;0,9;0,9;0,23650368008585;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Stornoquote";;;;0;0;;;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;;;;;;;;;
2018;"Neugeschäftsplanung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"New Business Production (Pensionskasse, laufende Beiträge)";;;;;;87118994,16;76585927,85;92038597,93;74832501,76;59706584,1;62796563,64;55970572,01;34159305,38;26043866,288343;23930641,2491814;22535986,9568291;21959559,0459913;21500641,3875852;21058547,8032826;20632620,7436429;20222230,0270694;19826771,6367063;19445666,5725317;19078359,756036;18724318,9850011;18383033,936015;18054015,2124702;17736793,4359051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"New Business Production (Pensionskasse, Einmaleinlagen)";;;;;;677314,55;677389,36;764739,82;708687,57;313310;409719,57;418942,14;341763,72;170526,170656961;168012,222868594;165965,05853836;163979,649020242;162054,124675766;160186,672805317;158375,535897491;156619,009933083;154915,442741982;153263,232411268;151660,825742899;150106,716759383;148599,445255933;147137,595397621;145719,794360089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"New Business Production (Pensionskasse gesamt)";;;;;;87796308,71;77263317,21;92803337,75;75541189,33;60019894,1;63206283,21;56389514,15;34501069,1;26214392,459;24098653,47205;22701952,0153675;22123538,6950115;21662695,512261;21218734,476088;20790996,2795404;20378849,0370025;19981687,0794483;19598929,804943;19230020,5817789;18874425,7017605;18531633,3812709;18201152,8078679;17882513,2302652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Überschussentstehung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Risikoergebnis";;;;-23076,9188548582;94668,015;-300019,760000001;-274578,926115304;-2505566,682;661965,978410503;231048,659331709;2944306,15724068;-282277,582190637;-1152803,1565001;11765,7068448336;144022,812665049;222363,973591567;299050,332187202;394619,613845191;463072,942151115;718928,315158528;1209232,45496003;1294361,25885745;1383082,49777291;1581188,64559461;1639542,93440538;1655500,04519256;1794931,2123146;1788858,14850289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Kapitalanlageergebnis";;;;1731385,86;2628389,86;3899018,53;3865105,39;4627107,72;6231943,63;4701404,27516306;3598992,68992532;1803127,7405055;-3131812,46349999;-769437,72821082;-1041953,58216029;-1157452,4178517;-1338835,71007253;-1454234,69179672;-8081197,5133409;-9204109,78369247;-9707254,42272244;-9788013,57672279;-11636002,4817311;-9092336,64862008;-8910673,9614468;-9114437,7292529;-8165223,4295329;-7893994,18607981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Kapitalanlageergebnis";"Abschlusskostenergebnis";;;-51043,6599999999;303728,87;169954,85;62747,26;-91029,27;185323,76;525411,455505222;253405,152833982;131020,480778768;219829,77154699;190770,00164288;213714,257930833;228258,113015308;361138,339498309;358030,65386176;351077,339829442;341301,745168625;331624,422669365;319715,43898621;305672,740677887;290127,211779522;271331,528166077;252248,828176262;234377,393588632;216288,953704511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Kapitalanlageergebnis";"Verwaltungskostenergebnis";;;966305,71;989002,42;1093667,5;947687,03;948264,56;1023797,97;1001748,05;1053242,45;1007295,75513121;1018291,06764983;929064,932926203;964459,196991759;987805,92142039;1002945,63724061;1015599,64903307;1024826,54875941;1026340,09788363;1025886,4815387;1017878,79033811;1009880,77760805;997554,41406335;980565,910386501;963415,791293457;946361,612921227;932189,958021456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Kostenergebnis";;;;915262,05;1292731,29;1263622,35;1010434,29;857235,29;1209121,73;1527159,50550522;1306647,60283398;1258806,09;1181943,37;1119834,93456908;1178173,45492259;1216064,0344357;1364083,97673892;1373630,30289483;1375903,88858885;1367641,84305226;1357510,90420807;1337594,22932432;1315553,51828594;1287681,62584287;1251897,43855258;1215664,61946972;1180739,00650986;1148478,91172597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Sonstiges Ergebnis";;;;-745160,235933023;-503599,96;-777324,68;-537096,4;-1379778,48;-449984,09;-1562851,45;-1295902,07;-3017933,16150541;4263852,13;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;-257517,003336418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Unterschied Tarif / Normbeitrag";;;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Rohüberschuss nach Steuern";;;;;;;5127479,92;3051661,54000001;8588542,08999998;4896760,98999998;6554044,37999998;-238276,910000014;1161179,88;104781,120633293;22725,6820909495;23458,5868391583;66781,5955171923;56498,2216069142;-6499737,68593734;-7375056,6288181;-7398028,06689075;-7413575,09187743;-9194883,46900864;-6480983,38051901;-6276750,5918253;-6500790,06792705;-5447070,21404489;-5214174,12918739;;;;;;;;;;;;;;;;;;;;;;;;;;;1766413,39;1223512,26;;2799618,30000001;;1351002,11;4074558,43;;;;;;;;;;;;;;;;;;;;
2018;"Überschussverwendung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Jahresüberschuss";;;;-698565,999999994;451861,790000002;502831,360000004;614408,020000004;364576,940000011;989999,999999991;479999,999999984;629999,999999989;-940000,000000018;514999,999999995;80000,0000000072;-3,95812094211578e-09;-6,28642737865448e-09;0;-2,56113708019257e-09;-6499737,68593734;-7375056,6288181;-7398028,06689075;-7413575,09187744;-9194883,46900865;-6480983,38051902;-6276750,5918253;-6500790,06792705;-5447070,21404488;-5214174,12918739;;;;;;;;;;;;;;;;;;;;;;;;;;;100000,000000007;440000;;100000,00000001;;1e+05;1e+05;;;;;;;;;;;;;;;;;;;;
2018;"Direktgutschrift";;;;0;8780,03;85062,32;125625,55;218028,37;512779,36;370480,44;-20396,08;8813,72;35699,77;4513,00577628111;134,852741642578;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;15269,43;9854,68;;20088,19;;8561,22;17028,14;;;;;;;;;;;;;;;;;;;;
2018;"Entwicklung der RfB";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"RfB am Anfang des GJ";;;;;;;7724662,31;9621202,67;9754968,17;13407751,93;15145620,34;18809306,23;18467907,64;13909634,12;13761943,0210932;13488268,4821501;13237680,7097509;13059040,2251292;12889756,5566355;12628833,4864788;12342591,0084744;12062553,4331543;11757096,5226478;11430475,8028709;11065346,6681821;10695445,7537928;10321140,0216366;9917423,6252127;;;;;;;;;;;;;;;;;;;;;;;;;;;18809306,23;18809306,23;;18809306,23;;18467907,64;18467907,64;;;;;;;;;;;;;;;;;;;;
2018;"Zuführung zur RfB";;;;2576976,76;3922152,37;3627119,62;4387446,35;2469056,23;7085762,73;4046280,55;5944440,46;692909,37;610480,11;20268,1148570121;22590,8293493069;23458,5868391583;66781,5955171923;56498,2216069142;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1686809,47;413031,82;;2690804,58;;1242440,89;3957530,29;;;;;;;;;;;;;;;;;;;;
2018;"Entnahme";;;;;;;-2490905,99;-2335290,73;-3432978,97;-2308412,14;-2280754,57;-1034307,96;-5168753,63;-167959,213763825;-296265,368292368;-274046,359238373;-245422,080138889;-225781,890100591;-260923,070156715;-286242,478004366;-280037,575320123;-305456,910506485;-326620,719776888;-365129,134688808;-369900,91438934;-374305,732156202;-403716,396423894;-389310,811269435;;;;;;;;;;;;;;;;;;;;;;;;;;;97909,13;126695,77;;-360149,61;;-210853,24;-246849,44;;;;;;;;;;;;;;;;;;;;
2018;"RfB am Ende des GJ";;;;;;;9621202,67;9754968,17;13407751,93;15145620,34;18809306,23;18467907,64;13909634,12;13761943,0210932;13488268,4821501;13237680,7097509;13059040,2251292;12889756,5566355;12628833,4864788;12342591,0084744;12062553,4331543;11757096,5226478;11430475,8028709;11065346,6681821;10695445,7537928;10321140,0216366;9917423,6252127;9528112,81394326;;;;;;;;;;;;;;;;;;;;;;;;;;;20252626,24;19007635,23;;20798562,61;;14941221,77;17620314,97;;;;;;;;;;;;;;;;;;;;
2018;"Bindung laufender Überschuss Folgejahr";;;;;;;2515752,69;2322082,1;2189746,09;2074028,63;551638,67;316628,2;197372,27;156561,909387667;109695,413230087;74345,2084972789;42580,2274750952;53816,7480472802;66192,9815144552;79626,2142309904;93977,0220331054;109159,37708913;125069,887094655;141613,34794198;158783,070808601;176422,194426603;194496,967739583;212904,207018807;;;;;;;;;;;;;;;;;;;;;;;;;;;551638,67;551638,67;;551638,67;;316628,2;316628,2;;;;;;;;;;;;;;;;;;;;
2018;"Bindung Schlussüberschuss Folgejahr";;;;;;;5874,61;8545,28;12477,71;14883,51;42285,64;137174,05;145020,28;84996,7391851769;100153,125726157;103608,216648688;112750,877007174;127170,226857543;137000,916937713;124345,784718438;128762,405346679;133157,045432082;151214,221309914;142468,865256919;132331,70214516;141494,325629589;120585,514765765;109338,066756236;;;;;;;;;;;;;;;;;;;;;;;;;;;42285,64;42285,64;;42285,64;;137174,05;137174,05;;;;;;;;;;;;;;;;;;;;
2018;"Bindung für noch nicht zugeteilte Bewertungsreserven Folgejahr";;;;;;;10572,43;22702,39;38347,97;41270,36;26460,57;27573,74;32005,47;81036,1940478051;96547,0452502032;102890,9868013;106399,606247201;122092,715400435;129882,692465527;115961,766410461;123959,399297227;127756,272494411;141913,119027759;133741,617803417;122790,871234977;134508,275029406;113917,096140797;102961,678036595;;;;;;;;;;;;;;;;;;;;;;;;;;;26460,57;26460,57;;26460,57;;27573,74;27573,74;;;;;;;;;;;;;;;;;;;;
2018;"Bindung Schlussüberschussanteilsfonds";;;;;;;1672127,95;2236395,38;2644653,75;3415545,36;3959785,4;4139389,31;3349507,65;2178717,05889463;2106805,07529601;2031681,0582552;1951862,68991002;1850519,91512133;1738279,92280714;1637583,15844299;1530976,2364641;1418725,12280786;1286900,36966424;1162022,25281381;1045545,50119125;918059,277365568;809846,019632498;711396,973346377;;;;;;;;;;;;;;;;;;;;;;;;;;;3959785,4;3959785,4;;3959785,4;;4139389,31;4139389,31;;;;;;;;;;;;;;;;;;;;
2018;"Bindung Fonds für Bewertungsreserven";;;;;;;1491139,54;1724219,17;1980114,82;2130265,13;1187841,49;1175487,78;1154457,83;2111836,99821859;2051109,86724396;1981892,2345574;1903219,24574499;1801744,50373004;1691647,93448271;1594620,99573797;1488694,96385928;1377853,77431792;1251488,57241654;1131964,45418355;1022150,98296835;899228,698369841;795630,915731346;701871,195966131;;;;;;;;;;;;;;;;;;;;;;;;;;;1187841,49;1187841,49;;1187841,49;;1175487,78;1175487,78;;;;;;;;;;;;;;;;;;;;
2018;"Summe Bindung";;;;;;;5695467,22;6313944,32;6865340,34;7675992,99;5768011,77;5796253,08;4878363,5;4613148,89973387;4464310,52674642;4294417,70475987;4116812,64638449;3955344,10915662;3763004,44820754;3552137,91954085;3366370,02700039;3166651,5921414;2956586,1695131;2711810,53799968;2481602,12834833;2269712,77082101;2034476,51400999;1838472,12112415;;;;;;;;;;;;;;;;;;;;;;;;;;;5768011,77;5768011,77;;5768011,77;;5796253,08;5796253,08;;;;;;;;;;;;;;;;;;;;
2018;"Freie RfB";;;;;;;3925735,45;3441023,85;6542411,59;7469627,35;13041294,46;12671654,56;9031270,61999998;9148794,1213593;9023957,95540369;8943263,00499102;8942227,57874471;8934412,44747889;8865829,03827126;8790453,08893358;8696183,40615392;8590444,93050643;8473889,63335784;8353536,13018246;8213843,62544446;8051427,25081558;7882947,11120271;7689640,69281912;;;;;;;;;;;;;;;;;;;;;;;;;;;14484614,47;13239623,46;;15030550,84;;9144968,69;11824061,89;;;;;;;;;;;;;;;;;;;;
2018;"Zuführung zur RfB";;;;2576976,76;3922152,37;3627119,62;4387446,35;2469056,23;7085762,73;4046280,55;5944440,46;692909,37;610480,11;20268,1148570121;22590,8293493069;23458,5868391583;66781,5955171923;56498,2216069142;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1686809,47;413031,82;;2690804,58;;1242440,89;3957530,29;;;;;;;;;;;;;;;;;;;;
2018;"Solvabilität";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Solvabilität - Ist";;;;;;;22924369,94;24255154,13;29668844,62;32655251,03;39116883,27;41122187,69;37185892,14;37170004,2184725;36912528,9379437;36687492,3378036;36527965,5543997;36517332,9063303;37926675,2496238;39078518,9683591;40273688,2648311;41131282,3941086;41961653,6729063;42315914,5541285;42673181,2347275;42859566,2837473;42732204,889718;42632515,5760957;;;;;;;;;;;;;;;;;;;;;;;;;;;42867897,4;41962906,39;;43413833,77;;38210501,82;40889595,02;;;;;;;;;;;;;;;;;;;;
2018;"Solvabilität - Soll";;;;9733798,42970124;11445485,3388236;13298998,4842566;15116746,2645084;17071660,6643241;18951894,0589142;21061928,2957184;23017504,339624;25053304,1410061;26908863,7523608;28614166,3564001;30285224,1156825;31851827,7469765;33366441,0456716;34775412,3217957;36046276,4774038;37199931,6863495;38265821,7055607;39153872,1451898;39890138,610754;40285982,8367294;40553179,971507;40730309,3688827;40658840,1284826;40563309,5275389;;;;;;;;;;;;;;;;;;;;;;;;;;;23526454,2899695;23526454,2899695;;23526454,2899695;;25517194,0438448;25517194,0438448;;;;;;;;;;;;;;;;;;;;
2018;"Solvabilität";;;;;;;1,51648837248943;1,42078469147924;1,56548176808982;1,55043975895779;1,69944068187538;1,64138779693706;1,3819198195144;1,29900706368679;1,21882964434889;1,15181749158135;1,09475162497555;1,05009058033347;1,05216624173092;1,0504997508557;1,05247153908572;1,05050356811674;1,05193050549075;1,05038804006907;1,05227706593441;1,05227696395774;1,05099419350585;1,05101176587063;;;;;;;;;;;;;;;;;;;;;;;;;;;1,82211466596888;1,78364771302962;;1,84531987841914;;1,49744136264924;1,60243304768313;;;;;;;;;;;;;;;;;;;;
2018;"Kapitalanlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
